"","REF_DATE","City","Province","VALUE","covid"
"1137",2018-03-01,"Victoria","BC",135.1,"Pre-COVID"
"1138",2018-04-01,"Victoria","BC",138.9,"Pre-COVID"
"1139",2018-05-01,"Victoria","BC",141.3,"Pre-COVID"
"1140",2018-06-01,"Victoria","BC",146.4,"Pre-COVID"
"1141",2018-07-01,"Victoria","BC",138.6,"Pre-COVID"
"1142",2018-08-01,"Victoria","BC",142.1,"Pre-COVID"
"1143",2018-09-01,"Victoria","BC",143.4,"Pre-COVID"
"1144",2018-10-01,"Victoria","BC",144.8,"Pre-COVID"
"1145",2018-11-01,"Victoria","BC",147.3,"Pre-COVID"
"1146",2018-12-01,"Victoria","BC",140.4,"Pre-COVID"
"1147",2019-01-01,"Victoria","BC",138.6,"Pre-COVID"
"1148",2019-02-01,"Victoria","BC",141.1,"Pre-COVID"
"1149",2019-03-01,"Victoria","BC",141.3,"Pre-COVID"
"1150",2019-04-01,"Victoria","BC",142.8,"Pre-COVID"
"1151",2019-05-01,"Victoria","BC",145.9,"Pre-COVID"
"1152",2019-06-01,"Victoria","BC",144.2,"Pre-COVID"
"1153",2019-07-01,"Victoria","BC",140.7,"Pre-COVID"
"1154",2019-08-01,"Victoria","BC",143.6,"Pre-COVID"
"1155",2019-09-01,"Victoria","BC",138.9,"Pre-COVID"
"1156",2019-10-01,"Victoria","BC",141.9,"Pre-COVID"
"1157",2019-11-01,"Victoria","BC",146.3,"Pre-COVID"
"1158",2019-12-01,"Victoria","BC",144.9,"Pre-COVID"
"1159",2020-01-01,"Victoria","BC",144,"Pre-COVID"
"1160",2020-02-01,"Victoria","BC",142.1,"Pre-COVID"
"1161",2020-03-01,"Victoria","BC",129.3,"COVID"
"1162",2020-04-01,"Victoria","BC",124,"COVID"
"1163",2020-05-01,"Victoria","BC",111.9,"COVID"
"1164",2020-06-01,"Victoria","BC",117,"COVID"
"1165",2020-07-01,"Victoria","BC",123,"COVID"
"1166",2020-08-01,"Victoria","BC",120.1,"COVID"
"1167",2020-09-01,"Victoria","BC",117.6,"COVID"
"1168",2020-10-01,"Victoria","BC",118.6,"COVID"
"1169",2020-11-01,"Victoria","BC",123.1,"COVID"
"1170",2020-12-01,"Victoria","BC",126.6,"COVID"
"1171",2021-01-01,"Victoria","BC",129.8,"COVID"
"1172",2021-02-01,"Victoria","BC",133.7,"COVID"
"1173",2021-03-01,"Victoria","BC",134.2,"COVID"
"1174",2021-04-01,"Victoria","BC",134.2,"COVID"
"1175",2021-05-01,"Victoria","BC",147.2,"COVID"
"1176",2021-06-01,"Victoria","BC",146.5,"COVID"
"1177",2021-07-01,"Victoria","BC",149.3,"COVID"
"1178",2021-08-01,"Victoria","BC",151.4,"COVID"
"1179",2021-09-01,"Victoria","BC",151,"COVID"
"1180",2021-10-01,"Victoria","BC",160.2,"COVID"
"1181",2021-11-01,"Victoria","BC",160.2,"COVID"
"1182",2021-12-01,"Victoria","BC",160.4,"COVID"
"1183",2022-01-01,"Victoria","BC",176.7,"COVID"
"1184",2022-02-01,"Victoria","BC",183.1,"COVID"
"1185",2022-03-01,"Victoria","BC",214.7,"COVID"
"1186",2022-04-01,"Victoria","BC",209.7,"COVID"
"1187",2022-05-01,"Victoria","BC",224.8,"COVID"
"1188",2022-06-01,"Victoria","BC",242.7,"COVID"
"1189",2022-07-01,"Victoria","BC",227.6,"COVID"
"1190",2022-08-01,"Victoria","BC",197.5,"Post-COVID"
"1191",2022-09-01,"Victoria","BC",223.2,"Post-COVID"
"1192",2022-10-01,"Victoria","BC",235.9,"Post-COVID"
"1193",2022-11-01,"Victoria","BC",240,"Post-COVID"
"1194",2022-12-01,"Victoria","BC",198.4,"Post-COVID"
"1195",2023-01-01,"Victoria","BC",206,"Post-COVID"
"1196",2023-02-01,"Victoria","BC",201.2,"Post-COVID"
"1197",2023-03-01,"Victoria","BC",202.6,"Post-COVID"
"1198",2023-04-01,"Victoria","BC",198.7,"Post-COVID"
"1199",2023-05-01,"Victoria","BC",188,"Post-COVID"
"1200",2023-06-01,"Victoria","BC",181.1,"Post-COVID"
"1201",2023-07-01,"Victoria","BC",187.2,"Post-COVID"
"1202",2023-08-01,"Victoria","BC",190.8,"Post-COVID"
"1203",2023-09-01,"Victoria","BC",216.3,"Post-COVID"
"1204",2023-10-01,"Victoria","BC",213.3,"Post-COVID"
"1205",2023-11-01,"Victoria","BC",212,"Post-COVID"
"1206",2023-12-01,"Victoria","BC",195.4,"Post-COVID"
"1207",2024-01-01,"Victoria","BC",193.8,"Post-COVID"
"1208",2024-02-01,"Victoria","BC",193.7,"Post-COVID"
"1209",2024-03-01,"Victoria","BC",193.4,"Post-COVID"
"1210",2024-04-01,"Victoria","BC",198.4,"Post-COVID"
"1211",2024-05-01,"Victoria","BC",195.6,"Post-COVID"
"1212",2024-06-01,"Victoria","BC",192.1,"Post-COVID"
"1213",2024-07-01,"Victoria","BC",198.3,"Post-COVID"
"1214",2024-08-01,"Victoria","BC",197.4,"Post-COVID"
"1215",2024-09-01,"Victoria","BC",192.2,"Post-COVID"
"1216",2024-10-01,"Victoria","BC",196.6,"Post-COVID"
"1217",2024-11-01,"Victoria","BC",196.7,"Post-COVID"
"1218",2024-12-01,"Victoria","BC",196.9,"Post-COVID"
"1219",2017-10-01,"Whitehorse","YT",105,"Pre-COVID"
"1220",2017-11-01,"Whitehorse","YT",115.5,"Pre-COVID"
"1221",2017-12-01,"Whitehorse","YT",118.7,"Pre-COVID"
"1222",2018-01-01,"Whitehorse","YT",121.5,"Pre-COVID"
"1223",2018-02-01,"Whitehorse","YT",124.6,"Pre-COVID"
"1224",2018-03-01,"Whitehorse","YT",121.5,"Pre-COVID"
"1225",2018-04-01,"Whitehorse","YT",123.2,"Pre-COVID"
"1226",2018-05-01,"Whitehorse","YT",126.4,"Pre-COVID"
"1227",2018-06-01,"Whitehorse","YT",124.6,"Pre-COVID"
"1228",2018-07-01,"Whitehorse","YT",121.1,"Pre-COVID"
"1229",2018-08-01,"Whitehorse","YT",122.5,"Pre-COVID"
"1230",2018-09-01,"Whitehorse","YT",123.2,"Pre-COVID"
"1231",2018-10-01,"Whitehorse","YT",129.5,"Pre-COVID"
"1232",2018-11-01,"Whitehorse","YT",134.4,"Pre-COVID"
"1233",2018-12-01,"Whitehorse","YT",126.4,"Pre-COVID"
"1234",2019-01-01,"Whitehorse","YT",117.3,"Pre-COVID"
"1235",2019-02-01,"Whitehorse","YT",117.3,"Pre-COVID"
"1236",2019-03-01,"Whitehorse","YT",120.4,"Pre-COVID"
"1237",2019-04-01,"Whitehorse","YT",124.3,"Pre-COVID"
"1238",2019-05-01,"Whitehorse","YT",126,"Pre-COVID"
"1239",2019-06-01,"Whitehorse","YT",126,"Pre-COVID"
"1240",2019-07-01,"Whitehorse","YT",128,"Pre-COVID"
"1241",2019-08-01,"Whitehorse","YT",127,"Pre-COVID"
"1242",2019-09-01,"Whitehorse","YT",126.7,"Pre-COVID"
"1243",2019-10-01,"Whitehorse","YT",129.5,"Pre-COVID"
"1244",2019-11-01,"Whitehorse","YT",131.3,"Pre-COVID"
"1245",2019-12-01,"Whitehorse","YT",136.9,"Pre-COVID"
"1246",2020-01-01,"Whitehorse","YT",133.7,"Pre-COVID"
"1247",2020-02-01,"Whitehorse","YT",130.7,"Pre-COVID"
"1248",2020-03-01,"Whitehorse","YT",124.3,"COVID"
"1249",2020-04-01,"Whitehorse","YT",112,"COVID"
"1250",2020-05-01,"Whitehorse","YT",96.4,"COVID"
"1251",2020-06-01,"Whitehorse","YT",101.2,"COVID"
"1252",2020-07-01,"Whitehorse","YT",107.1,"COVID"
"1253",2020-08-01,"Whitehorse","YT",107.1,"COVID"
"1254",2020-09-01,"Whitehorse","YT",105.7,"COVID"
"1255",2020-10-01,"Whitehorse","YT",107.4,"COVID"
"1256",2020-11-01,"Whitehorse","YT",111,"COVID"
"1257",2020-12-01,"Whitehorse","YT",114.3,"COVID"
"1258",2021-01-01,"Whitehorse","YT",116.4,"COVID"
"1259",2021-02-01,"Whitehorse","YT",119.4,"COVID"
"1260",2021-03-01,"Whitehorse","YT",127.7,"COVID"
"1261",2021-04-01,"Whitehorse","YT",131.7,"COVID"
"1262",2021-05-01,"Whitehorse","YT",129.7,"COVID"
"1263",2021-06-01,"Whitehorse","YT",131.8,"COVID"
"1264",2021-07-01,"Whitehorse","YT",132.5,"COVID"
"1265",2021-08-01,"Whitehorse","YT",128.3,"COVID"
"1266",2021-09-01,"Whitehorse","YT",133.5,"COVID"
"1267",2021-10-01,"Whitehorse","YT",140.6,"COVID"
"1268",2021-11-01,"Whitehorse","YT",139.8,"COVID"
"1269",2021-12-01,"Whitehorse","YT",145.1,"COVID"
"1270",2022-01-01,"Whitehorse","YT",147.5,"COVID"
"1271",2022-02-01,"Whitehorse","YT",156.6,"COVID"
"1272",2022-03-01,"Whitehorse","YT",191.4,"COVID"
"1273",2022-04-01,"Whitehorse","YT",197.6,"COVID"
"1274",2022-05-01,"Whitehorse","YT",218.7,"COVID"
"1275",2022-06-01,"Whitehorse","YT",214.3,"COVID"
"1276",2022-07-01,"Whitehorse","YT",209.8,"COVID"
"1277",2022-08-01,"Whitehorse","YT",197.2,"Post-COVID"
"1278",2022-09-01,"Whitehorse","YT",197.9,"Post-COVID"
"1279",2022-10-01,"Whitehorse","YT",214.1,"Post-COVID"
"1280",2022-11-01,"Whitehorse","YT",228.9,"Post-COVID"
"1281",2022-12-01,"Whitehorse","YT",214.8,"Post-COVID"
"1282",2023-01-01,"Whitehorse","YT",204.8,"Post-COVID"
"1283",2023-02-01,"Whitehorse","YT",197.7,"Post-COVID"
"1284",2023-03-01,"Whitehorse","YT",188.8,"Post-COVID"
"1285",2023-04-01,"Whitehorse","YT",187.5,"Post-COVID"
"1286",2023-05-01,"Whitehorse","YT",181.8,"Post-COVID"
"1287",2023-06-01,"Whitehorse","YT",178.3,"Post-COVID"
"1288",2023-07-01,"Whitehorse","YT",171.4,"Post-COVID"
"1289",2023-08-01,"Whitehorse","YT",187.4,"Post-COVID"
"1290",2023-09-01,"Whitehorse","YT",190.6,"Post-COVID"
"1291",2023-10-01,"Whitehorse","YT",187.6,"Post-COVID"
"1292",2023-11-01,"Whitehorse","YT",179.5,"Post-COVID"
"1293",2023-12-01,"Whitehorse","YT",182.8,"Post-COVID"
"1294",2024-01-01,"Whitehorse","YT",166.6,"Post-COVID"
"1295",2024-02-01,"Whitehorse","YT",170.3,"Post-COVID"
"1296",2024-03-01,"Whitehorse","YT",165.7,"Post-COVID"
"1297",2024-04-01,"Whitehorse","YT",170.5,"Post-COVID"
"1298",2024-05-01,"Whitehorse","YT",167.3,"Post-COVID"
"1299",2024-06-01,"Whitehorse","YT",167.9,"Post-COVID"
"1300",2024-07-01,"Whitehorse","YT",167,"Post-COVID"
"1301",2024-08-01,"Whitehorse","YT",167.4,"Post-COVID"
"1302",2024-09-01,"Whitehorse","YT",162.9,"Post-COVID"
"1303",2024-10-01,"Whitehorse","YT",167.8,"Post-COVID"
"1304",2024-11-01,"Whitehorse","YT",167.5,"Post-COVID"
"1305",2024-12-01,"Whitehorse","YT",162.6,"Post-COVID"
"1306",2017-10-01,"Yellowknife","NT",103.4,"Pre-COVID"
"1307",2017-11-01,"Yellowknife","NT",110.6,"Pre-COVID"
"1308",2017-12-01,"Yellowknife","NT",117,"Pre-COVID"
"1309",2018-01-01,"Yellowknife","NT",119.7,"Pre-COVID"
"1310",2018-02-01,"Yellowknife","NT",121.7,"Pre-COVID"
"1311",2018-03-01,"Yellowknife","NT",117.6,"Pre-COVID"
"1312",2018-04-01,"Yellowknife","NT",117.2,"Pre-COVID"
"1313",2018-05-01,"Yellowknife","NT",120.7,"Pre-COVID"
"1314",2018-06-01,"Yellowknife","NT",123.7,"Pre-COVID"
"1315",2018-07-01,"Yellowknife","NT",122.8,"Pre-COVID"
"1316",2018-08-01,"Yellowknife","NT",121.1,"Pre-COVID"
"1317",2018-09-01,"Yellowknife","NT",123.9,"Pre-COVID"
"1318",2018-10-01,"Yellowknife","NT",121.9,"Pre-COVID"
"1319",2018-11-01,"Yellowknife","NT",121.9,"Pre-COVID"
"1320",2018-12-01,"Yellowknife","NT",115.4,"Pre-COVID"
"1321",2019-01-01,"Yellowknife","NT",106.7,"Pre-COVID"
"1322",2019-02-01,"Yellowknife","NT",114,"Pre-COVID"
"1323",2019-03-01,"Yellowknife","NT",120.7,"Pre-COVID"
"1324",2019-04-01,"Yellowknife","NT",120.1,"Pre-COVID"
"1325",2019-05-01,"Yellowknife","NT",123.6,"Pre-COVID"
"1326",2019-06-01,"Yellowknife","NT",119.3,"Pre-COVID"
"1327",2019-07-01,"Yellowknife","NT",110.2,"Pre-COVID"
"1328",2019-08-01,"Yellowknife","NT",109.8,"Pre-COVID"
"1329",2019-09-01,"Yellowknife","NT",112.2,"Pre-COVID"
"1330",2019-10-01,"Yellowknife","NT",122.8,"Pre-COVID"
"1331",2019-11-01,"Yellowknife","NT",125.8,"Pre-COVID"
"1332",2019-12-01,"Yellowknife","NT",130.7,"Pre-COVID"
"1333",2020-01-01,"Yellowknife","NT",130.2,"Pre-COVID"
"1334",2020-02-01,"Yellowknife","NT",116.3,"Pre-COVID"
"1335",2020-03-01,"Yellowknife","NT",111.6,"COVID"
"1336",2020-04-01,"Yellowknife","NT",88.3,"COVID"
"1337",2020-05-01,"Yellowknife","NT",74.1,"COVID"
"1338",2020-06-01,"Yellowknife","NT",80.2,"COVID"
"1339",2020-07-01,"Yellowknife","NT",89.3,"COVID"
"1340",2020-08-01,"Yellowknife","NT",86.3,"COVID"
"1341",2020-09-01,"Yellowknife","NT",86.8,"COVID"
"1342",2020-10-01,"Yellowknife","NT",88.4,"COVID"
"1343",2020-11-01,"Yellowknife","NT",91.3,"COVID"
"1344",2020-12-01,"Yellowknife","NT",98.4,"COVID"
"1345",2021-01-01,"Yellowknife","NT",101.2,"COVID"
"1346",2021-02-01,"Yellowknife","NT",105.9,"COVID"
"1347",2021-03-01,"Yellowknife","NT",112.7,"COVID"
"1348",2021-04-01,"Yellowknife","NT",111.3,"COVID"
"1349",2021-05-01,"Yellowknife","NT",114.4,"COVID"
"1350",2021-06-01,"Yellowknife","NT",114.8,"COVID"
"1351",2021-07-01,"Yellowknife","NT",114.2,"COVID"
"1352",2021-08-01,"Yellowknife","NT",114.8,"COVID"
"1353",2021-09-01,"Yellowknife","NT",117.3,"COVID"
"1354",2021-10-01,"Yellowknife","NT",130.7,"COVID"
"1355",2021-11-01,"Yellowknife","NT",126.7,"COVID"
"1356",2021-12-01,"Yellowknife","NT",123,"COVID"
"1357",2022-01-01,"Yellowknife","NT",131.7,"COVID"
"1358",2022-02-01,"Yellowknife","NT",144.1,"COVID"
"1359",2022-03-01,"Yellowknife","NT",161.6,"COVID"
"1360",2022-04-01,"Yellowknife","NT",169,"COVID"
"1361",2022-05-01,"Yellowknife","NT",191.2,"COVID"
"1362",2022-06-01,"Yellowknife","NT",188.6,"COVID"
"1363",2022-07-01,"Yellowknife","NT",186,"COVID"
"1364",2022-08-01,"Yellowknife","NT",176.6,"Post-COVID"
"1365",2022-09-01,"Yellowknife","NT",185,"Post-COVID"
"1366",2022-10-01,"Yellowknife","NT",174.2,"Post-COVID"
"1367",2022-11-01,"Yellowknife","NT",189.5,"Post-COVID"
"1368",2022-12-01,"Yellowknife","NT",179.1,"Post-COVID"
"1369",2023-01-01,"Yellowknife","NT",175.1,"Post-COVID"
"1370",2023-02-01,"Yellowknife","NT",162.9,"Post-COVID"
"1371",2023-03-01,"Yellowknife","NT",156.9,"Post-COVID"
"1372",2023-04-01,"Yellowknife","NT",179.8,"Post-COVID"
"1373",2023-05-01,"Yellowknife","NT",165,"Post-COVID"
"1374",2023-06-01,"Yellowknife","NT",159.2,"Post-COVID"
"1375",2023-07-01,"Yellowknife","NT",161.9,"Post-COVID"
"1376",2023-08-01,"Yellowknife","NT",189.3,"Post-COVID"
"1377",2023-09-01,"Yellowknife","NT",189.3,"Post-COVID"
"1378",2023-10-01,"Yellowknife","NT",185.6,"Post-COVID"
"1379",2023-11-01,"Yellowknife","NT",199,"Post-COVID"
"1380",2023-12-01,"Yellowknife","NT",197.9,"Post-COVID"
"1381",2024-01-01,"Yellowknife","NT",194.9,"Post-COVID"
"1382",2024-02-01,"Yellowknife","NT",175,"Post-COVID"
"1383",2024-03-01,"Yellowknife","NT",181.9,"Post-COVID"
"1384",2024-04-01,"Yellowknife","NT",162.1,"Post-COVID"
"1385",2024-05-01,"Yellowknife","NT",161.5,"Post-COVID"
"1386",2024-06-01,"Yellowknife","NT",159.2,"Post-COVID"
"1387",2024-07-01,"Yellowknife","NT",160.9,"Post-COVID"
"1388",2024-08-01,"Yellowknife","NT",160.9,"Post-COVID"
"1389",2024-09-01,"Yellowknife","NT",160.2,"Post-COVID"
"1390",2024-10-01,"Yellowknife","NT",160.2,"Post-COVID"
"1391",2024-11-01,"Yellowknife","NT",158.1,"Post-COVID"
"1392",2024-12-01,"Yellowknife","NT",154.8,"Post-COVID"
