"","REF_DATE","City","Province","VALUE","covid"
"862",2024-04-01,"Regina","SK",169.4,"Post-COVID"
"863",2024-05-01,"Regina","SK",164.9,"Post-COVID"
"864",2024-06-01,"Regina","SK",164.1,"Post-COVID"
"865",2024-07-01,"Regina","SK",169.2,"Post-COVID"
"866",2024-08-01,"Regina","SK",167.7,"Post-COVID"
"867",2024-09-01,"Regina","SK",158.9,"Post-COVID"
"868",2024-10-01,"Regina","SK",160.2,"Post-COVID"
"869",2024-11-01,"Regina","SK",160.7,"Post-COVID"
"870",2024-12-01,"Regina","SK",159.6,"Post-COVID"
"871",2017-10-01,"Saskatoon","SK",104.6,"Pre-COVID"
"872",2017-11-01,"Saskatoon","SK",114.1,"Pre-COVID"
"873",2017-12-01,"Saskatoon","SK",115,"Pre-COVID"
"874",2018-01-01,"Saskatoon","SK",118.3,"Pre-COVID"
"875",2018-02-01,"Saskatoon","SK",119.3,"Pre-COVID"
"876",2018-03-01,"Saskatoon","SK",117.8,"Pre-COVID"
"877",2018-04-01,"Saskatoon","SK",117.3,"Pre-COVID"
"878",2018-05-01,"Saskatoon","SK",119.7,"Pre-COVID"
"879",2018-06-01,"Saskatoon","SK",122.1,"Pre-COVID"
"880",2018-07-01,"Saskatoon","SK",121,"Pre-COVID"
"881",2018-08-01,"Saskatoon","SK",120.7,"Pre-COVID"
"882",2018-09-01,"Saskatoon","SK",121.8,"Pre-COVID"
"883",2018-10-01,"Saskatoon","SK",123.1,"Pre-COVID"
"884",2018-11-01,"Saskatoon","SK",123.5,"Pre-COVID"
"885",2018-12-01,"Saskatoon","SK",120.6,"Pre-COVID"
"886",2019-01-01,"Saskatoon","SK",115.6,"Pre-COVID"
"887",2019-02-01,"Saskatoon","SK",115.4,"Pre-COVID"
"888",2019-03-01,"Saskatoon","SK",118.6,"Pre-COVID"
"889",2019-04-01,"Saskatoon","SK",124.8,"Pre-COVID"
"890",2019-05-01,"Saskatoon","SK",126.7,"Pre-COVID"
"891",2019-06-01,"Saskatoon","SK",123.6,"Pre-COVID"
"892",2019-07-01,"Saskatoon","SK",122.6,"Pre-COVID"
"893",2019-08-01,"Saskatoon","SK",120.7,"Pre-COVID"
"894",2019-09-01,"Saskatoon","SK",119.9,"Pre-COVID"
"895",2019-10-01,"Saskatoon","SK",123.6,"Pre-COVID"
"896",2019-11-01,"Saskatoon","SK",126,"Pre-COVID"
"897",2019-12-01,"Saskatoon","SK",127.1,"Pre-COVID"
"898",2020-01-01,"Saskatoon","SK",126.9,"Pre-COVID"
"899",2020-02-01,"Saskatoon","SK",123.4,"Pre-COVID"
"900",2020-03-01,"Saskatoon","SK",108.6,"COVID"
"901",2020-04-01,"Saskatoon","SK",97.3,"COVID"
"902",2020-05-01,"Saskatoon","SK",92.1,"COVID"
"903",2020-06-01,"Saskatoon","SK",93,"COVID"
"904",2020-07-01,"Saskatoon","SK",96.9,"COVID"
"905",2020-08-01,"Saskatoon","SK",97.3,"COVID"
"906",2020-09-01,"Saskatoon","SK",97,"COVID"
"907",2020-10-01,"Saskatoon","SK",97.9,"COVID"
"908",2020-11-01,"Saskatoon","SK",99.2,"COVID"
"909",2020-12-01,"Saskatoon","SK",103.9,"COVID"
"910",2021-01-01,"Saskatoon","SK",106.8,"COVID"
"911",2021-02-01,"Saskatoon","SK",110.7,"COVID"
"912",2021-03-01,"Saskatoon","SK",119.2,"COVID"
"913",2021-04-01,"Saskatoon","SK",122.9,"COVID"
"914",2021-05-01,"Saskatoon","SK",124.6,"COVID"
"915",2021-06-01,"Saskatoon","SK",124.8,"COVID"
"916",2021-07-01,"Saskatoon","SK",124.9,"COVID"
"917",2021-08-01,"Saskatoon","SK",125.1,"COVID"
"918",2021-09-01,"Saskatoon","SK",126.6,"COVID"
"919",2021-10-01,"Saskatoon","SK",135.6,"COVID"
"920",2021-11-01,"Saskatoon","SK",138.6,"COVID"
"921",2021-12-01,"Saskatoon","SK",138.4,"COVID"
"922",2022-01-01,"Saskatoon","SK",141.3,"COVID"
"923",2022-02-01,"Saskatoon","SK",148.3,"COVID"
"924",2022-03-01,"Saskatoon","SK",177.7,"COVID"
"925",2022-04-01,"Saskatoon","SK",185,"COVID"
"926",2022-05-01,"Saskatoon","SK",201.7,"COVID"
"927",2022-06-01,"Saskatoon","SK",209.7,"COVID"
"928",2022-07-01,"Saskatoon","SK",205.4,"COVID"
"929",2022-08-01,"Saskatoon","SK",190.3,"Post-COVID"
"930",2022-09-01,"Saskatoon","SK",191.6,"Post-COVID"
"931",2022-10-01,"Saskatoon","SK",202.7,"Post-COVID"
"932",2022-11-01,"Saskatoon","SK",207.6,"Post-COVID"
"933",2022-12-01,"Saskatoon","SK",198.9,"Post-COVID"
"934",2023-01-01,"Saskatoon","SK",191.7,"Post-COVID"
"935",2023-02-01,"Saskatoon","SK",180,"Post-COVID"
"936",2023-03-01,"Saskatoon","SK",170.8,"Post-COVID"
"937",2023-04-01,"Saskatoon","SK",166.3,"Post-COVID"
"938",2023-05-01,"Saskatoon","SK",156.2,"Post-COVID"
"939",2023-06-01,"Saskatoon","SK",152,"Post-COVID"
"940",2023-07-01,"Saskatoon","SK",150.9,"Post-COVID"
"941",2023-08-01,"Saskatoon","SK",169,"Post-COVID"
"942",2023-09-01,"Saskatoon","SK",176.5,"Post-COVID"
"943",2023-10-01,"Saskatoon","SK",178.7,"Post-COVID"
"944",2023-11-01,"Saskatoon","SK",180.1,"Post-COVID"
"945",2023-12-01,"Saskatoon","SK",172.2,"Post-COVID"
"946",2024-01-01,"Saskatoon","SK",162.1,"Post-COVID"
"947",2024-02-01,"Saskatoon","SK",166.4,"Post-COVID"
"948",2024-03-01,"Saskatoon","SK",167,"Post-COVID"
"949",2024-04-01,"Saskatoon","SK",170.7,"Post-COVID"
"950",2024-05-01,"Saskatoon","SK",165.5,"Post-COVID"
"951",2024-06-01,"Saskatoon","SK",166.4,"Post-COVID"
"952",2024-07-01,"Saskatoon","SK",170.6,"Post-COVID"
"953",2024-08-01,"Saskatoon","SK",169.9,"Post-COVID"
"954",2024-09-01,"Saskatoon","SK",164.4,"Post-COVID"
"955",2024-10-01,"Saskatoon","SK",166,"Post-COVID"
"956",2024-11-01,"Saskatoon","SK",166.5,"Post-COVID"
"957",2024-12-01,"Saskatoon","SK",164.6,"Post-COVID"
"958",2017-10-01,"Edmonton","AB",107.8,"Pre-COVID"
"959",2017-11-01,"Edmonton","AB",116.5,"Pre-COVID"
"960",2017-12-01,"Edmonton","AB",116.8,"Pre-COVID"
"961",2018-01-01,"Edmonton","AB",121.8,"Pre-COVID"
"962",2018-02-01,"Edmonton","AB",122.5,"Pre-COVID"
"963",2018-03-01,"Edmonton","AB",121.2,"Pre-COVID"
"964",2018-04-01,"Edmonton","AB",120.5,"Pre-COVID"
"965",2018-05-01,"Edmonton","AB",124.8,"Pre-COVID"
"966",2018-06-01,"Edmonton","AB",127.3,"Pre-COVID"
"967",2018-07-01,"Edmonton","AB",125,"Pre-COVID"
"968",2018-08-01,"Edmonton","AB",124.9,"Pre-COVID"
"969",2018-09-01,"Edmonton","AB",124.4,"Pre-COVID"
"970",2018-10-01,"Edmonton","AB",128.6,"Pre-COVID"
"971",2018-11-01,"Edmonton","AB",128.5,"Pre-COVID"
"972",2018-12-01,"Edmonton","AB",120.6,"Pre-COVID"
"973",2019-01-01,"Edmonton","AB",112.7,"Pre-COVID"
"974",2019-02-01,"Edmonton","AB",116.7,"Pre-COVID"
"975",2019-03-01,"Edmonton","AB",122.4,"Pre-COVID"
"976",2019-04-01,"Edmonton","AB",124,"Pre-COVID"
"977",2019-05-01,"Edmonton","AB",124.6,"Pre-COVID"
"978",2019-06-01,"Edmonton","AB",113.1,"Pre-COVID"
"979",2019-07-01,"Edmonton","AB",107.7,"Pre-COVID"
"980",2019-08-01,"Edmonton","AB",106.3,"Pre-COVID"
"981",2019-09-01,"Edmonton","AB",106,"Pre-COVID"
"982",2019-10-01,"Edmonton","AB",112.7,"Pre-COVID"
"983",2019-11-01,"Edmonton","AB",116.2,"Pre-COVID"
"984",2019-12-01,"Edmonton","AB",118,"Pre-COVID"
"985",2020-01-01,"Edmonton","AB",120,"Pre-COVID"
"986",2020-02-01,"Edmonton","AB",113.7,"Pre-COVID"
"987",2020-03-01,"Edmonton","AB",102.4,"COVID"
"988",2020-04-01,"Edmonton","AB",92.4,"COVID"
"989",2020-05-01,"Edmonton","AB",85.9,"COVID"
"990",2020-06-01,"Edmonton","AB",87,"COVID"
"991",2020-07-01,"Edmonton","AB",91.9,"COVID"
"992",2020-08-01,"Edmonton","AB",93.2,"COVID"
"993",2020-09-01,"Edmonton","AB",92.2,"COVID"
"994",2020-10-01,"Edmonton","AB",94,"COVID"
"995",2020-11-01,"Edmonton","AB",96.7,"COVID"
"996",2020-12-01,"Edmonton","AB",101.1,"COVID"
"997",2021-01-01,"Edmonton","AB",104.6,"COVID"
"998",2021-02-01,"Edmonton","AB",109.4,"COVID"
"999",2021-03-01,"Edmonton","AB",116.3,"COVID"
"1000",2021-04-01,"Edmonton","AB",119.8,"COVID"
"1001",2021-05-01,"Edmonton","AB",122.1,"COVID"
"1002",2021-06-01,"Edmonton","AB",123.2,"COVID"
"1003",2021-07-01,"Edmonton","AB",122.3,"COVID"
"1004",2021-08-01,"Edmonton","AB",122.5,"COVID"
"1005",2021-09-01,"Edmonton","AB",123.9,"COVID"
"1006",2021-10-01,"Edmonton","AB",134.7,"COVID"
"1007",2021-11-01,"Edmonton","AB",135.1,"COVID"
"1008",2021-12-01,"Edmonton","AB",134,"COVID"
"1009",2022-01-01,"Edmonton","AB",137.2,"COVID"
"1010",2022-02-01,"Edmonton","AB",146.4,"COVID"
"1011",2022-03-01,"Edmonton","AB",176.9,"COVID"
"1012",2022-04-01,"Edmonton","AB",172.6,"COVID"
"1013",2022-05-01,"Edmonton","AB",184.2,"COVID"
"1014",2022-06-01,"Edmonton","AB",193.4,"COVID"
"1015",2022-07-01,"Edmonton","AB",179.2,"COVID"
"1016",2022-08-01,"Edmonton","AB",164.4,"Post-COVID"
"1017",2022-09-01,"Edmonton","AB",173,"Post-COVID"
"1018",2022-10-01,"Edmonton","AB",186.1,"Post-COVID"
"1019",2022-11-01,"Edmonton","AB",190.8,"Post-COVID"
"1020",2022-12-01,"Edmonton","AB",184.4,"Post-COVID"
"1021",2023-01-01,"Edmonton","AB",170.9,"Post-COVID"
"1022",2023-02-01,"Edmonton","AB",150.6,"Post-COVID"
"1023",2023-03-01,"Edmonton","AB",141.9,"Post-COVID"
"1024",2023-04-01,"Edmonton","AB",142.6,"Post-COVID"
"1025",2023-05-01,"Edmonton","AB",137.4,"Post-COVID"
"1026",2023-06-01,"Edmonton","AB",130.9,"Post-COVID"
"1027",2023-07-01,"Edmonton","AB",131.1,"Post-COVID"
"1028",2023-08-01,"Edmonton","AB",151.6,"Post-COVID"
"1029",2023-09-01,"Edmonton","AB",160.9,"Post-COVID"
"1030",2023-10-01,"Edmonton","AB",161.3,"Post-COVID"
"1031",2023-11-01,"Edmonton","AB",164.8,"Post-COVID"
"1032",2023-12-01,"Edmonton","AB",150.6,"Post-COVID"
"1033",2024-01-01,"Edmonton","AB",147.9,"Post-COVID"
"1034",2024-02-01,"Edmonton","AB",157.5,"Post-COVID"
"1035",2024-03-01,"Edmonton","AB",157.6,"Post-COVID"
"1036",2024-04-01,"Edmonton","AB",162.4,"Post-COVID"
"1037",2024-05-01,"Edmonton","AB",158,"Post-COVID"
"1038",2024-06-01,"Edmonton","AB",159.3,"Post-COVID"
"1039",2024-07-01,"Edmonton","AB",162.9,"Post-COVID"
"1040",2024-08-01,"Edmonton","AB",162.7,"Post-COVID"
"1041",2024-09-01,"Edmonton","AB",155,"Post-COVID"
"1042",2024-10-01,"Edmonton","AB",157.3,"Post-COVID"
"1043",2024-11-01,"Edmonton","AB",158.2,"Post-COVID"
"1044",2024-12-01,"Edmonton","AB",155.8,"Post-COVID"
"1045",2017-10-01,"Calgary","AB",108.9,"Pre-COVID"
"1046",2017-11-01,"Calgary","AB",118.9,"Pre-COVID"
"1047",2017-12-01,"Calgary","AB",119.5,"Pre-COVID"
"1048",2018-01-01,"Calgary","AB",123.8,"Pre-COVID"
"1049",2018-02-01,"Calgary","AB",124.9,"Pre-COVID"
"1050",2018-03-01,"Calgary","AB",123.3,"Pre-COVID"
"1051",2018-04-01,"Calgary","AB",122.3,"Pre-COVID"
"1052",2018-05-01,"Calgary","AB",126.2,"Pre-COVID"
"1053",2018-06-01,"Calgary","AB",129.4,"Pre-COVID"
"1054",2018-07-01,"Calgary","AB",126.8,"Pre-COVID"
"1055",2018-08-01,"Calgary","AB",126.2,"Pre-COVID"
"1056",2018-09-01,"Calgary","AB",126.2,"Pre-COVID"
"1057",2018-10-01,"Calgary","AB",131.3,"Pre-COVID"
"1058",2018-11-01,"Calgary","AB",131.5,"Pre-COVID"
"1059",2018-12-01,"Calgary","AB",122.4,"Pre-COVID"
"1060",2019-01-01,"Calgary","AB",113.3,"Pre-COVID"
"1061",2019-02-01,"Calgary","AB",118.7,"Pre-COVID"
"1062",2019-03-01,"Calgary","AB",123.6,"Pre-COVID"
"1063",2019-04-01,"Calgary","AB",125.2,"Pre-COVID"
"1064",2019-05-01,"Calgary","AB",126.9,"Pre-COVID"
"1065",2019-06-01,"Calgary","AB",116.2,"Pre-COVID"
"1066",2019-07-01,"Calgary","AB",108.2,"Pre-COVID"
"1067",2019-08-01,"Calgary","AB",107.9,"Pre-COVID"
"1068",2019-09-01,"Calgary","AB",107.9,"Pre-COVID"
"1069",2019-10-01,"Calgary","AB",113.6,"Pre-COVID"
"1070",2019-11-01,"Calgary","AB",117.4,"Pre-COVID"
"1071",2019-12-01,"Calgary","AB",118.9,"Pre-COVID"
"1072",2020-01-01,"Calgary","AB",123.2,"Pre-COVID"
"1073",2020-02-01,"Calgary","AB",119.1,"Pre-COVID"
"1074",2020-03-01,"Calgary","AB",102.4,"COVID"
"1075",2020-04-01,"Calgary","AB",91.3,"COVID"
"1076",2020-05-01,"Calgary","AB",87.4,"COVID"
"1077",2020-06-01,"Calgary","AB",88.8,"COVID"
"1078",2020-07-01,"Calgary","AB",92.6,"COVID"
"1079",2020-08-01,"Calgary","AB",93.4,"COVID"
"1080",2020-09-01,"Calgary","AB",93.1,"COVID"
"1081",2020-10-01,"Calgary","AB",94.4,"COVID"
"1082",2020-11-01,"Calgary","AB",96.2,"COVID"
"1083",2020-12-01,"Calgary","AB",100.2,"COVID"
"1084",2021-01-01,"Calgary","AB",105.6,"COVID"
"1085",2021-02-01,"Calgary","AB",111.3,"COVID"
"1086",2021-03-01,"Calgary","AB",117.6,"COVID"
"1087",2021-04-01,"Calgary","AB",120.4,"COVID"
"1088",2021-05-01,"Calgary","AB",123.6,"COVID"
"1089",2021-06-01,"Calgary","AB",123.9,"COVID"
"1090",2021-07-01,"Calgary","AB",123.2,"COVID"
"1091",2021-08-01,"Calgary","AB",123.9,"COVID"
"1092",2021-09-01,"Calgary","AB",125.1,"COVID"
"1093",2021-10-01,"Calgary","AB",138.3,"COVID"
"1094",2021-11-01,"Calgary","AB",136.5,"COVID"
"1095",2021-12-01,"Calgary","AB",136.4,"COVID"
"1096",2022-01-01,"Calgary","AB",139.8,"COVID"
"1097",2022-02-01,"Calgary","AB",146.8,"COVID"
"1098",2022-03-01,"Calgary","AB",177.4,"COVID"
"1099",2022-04-01,"Calgary","AB",173.7,"COVID"
"1100",2022-05-01,"Calgary","AB",185.3,"COVID"
"1101",2022-06-01,"Calgary","AB",196.3,"COVID"
"1102",2022-07-01,"Calgary","AB",179.7,"COVID"
"1103",2022-08-01,"Calgary","AB",170.4,"Post-COVID"
"1104",2022-09-01,"Calgary","AB",172.5,"Post-COVID"
"1105",2022-10-01,"Calgary","AB",190.3,"Post-COVID"
"1106",2022-11-01,"Calgary","AB",194.5,"Post-COVID"
"1107",2022-12-01,"Calgary","AB",182.4,"Post-COVID"
"1108",2023-01-01,"Calgary","AB",169,"Post-COVID"
"1109",2023-02-01,"Calgary","AB",152.4,"Post-COVID"
"1110",2023-03-01,"Calgary","AB",144.6,"Post-COVID"
"1111",2023-04-01,"Calgary","AB",142.9,"Post-COVID"
"1112",2023-05-01,"Calgary","AB",137.8,"Post-COVID"
"1113",2023-06-01,"Calgary","AB",133.1,"Post-COVID"
"1114",2023-07-01,"Calgary","AB",134.6,"Post-COVID"
"1115",2023-08-01,"Calgary","AB",157.2,"Post-COVID"
"1116",2023-09-01,"Calgary","AB",163.4,"Post-COVID"
"1117",2023-10-01,"Calgary","AB",166.3,"Post-COVID"
"1118",2023-11-01,"Calgary","AB",168.5,"Post-COVID"
"1119",2023-12-01,"Calgary","AB",152.9,"Post-COVID"
"1120",2024-01-01,"Calgary","AB",153.3,"Post-COVID"
"1121",2024-02-01,"Calgary","AB",161.3,"Post-COVID"
"1122",2024-03-01,"Calgary","AB",160.7,"Post-COVID"
"1123",2024-04-01,"Calgary","AB",166.8,"Post-COVID"
"1124",2024-05-01,"Calgary","AB",162.1,"Post-COVID"
"1125",2024-06-01,"Calgary","AB",163.3,"Post-COVID"
"1126",2024-07-01,"Calgary","AB",166.7,"Post-COVID"
"1127",2024-08-01,"Calgary","AB",165.1,"Post-COVID"
"1128",2024-09-01,"Calgary","AB",159.9,"Post-COVID"
"1129",2024-10-01,"Calgary","AB",161.4,"Post-COVID"
"1130",2024-11-01,"Calgary","AB",161.6,"Post-COVID"
"1131",2024-12-01,"Calgary","AB",158.7,"Post-COVID"
"1132",2017-10-01,"Vancouver","BC",125.6,"Pre-COVID"
"1133",2017-11-01,"Vancouver","BC",129.6,"Pre-COVID"
"1134",2017-12-01,"Vancouver","BC",129,"Pre-COVID"
"1135",2018-01-01,"Vancouver","BC",133.5,"Pre-COVID"
"1136",2018-02-01,"Vancouver","BC",134.3,"Pre-COVID"
"1137",2018-03-01,"Vancouver","BC",135,"Pre-COVID"
"1138",2018-04-01,"Vancouver","BC",140.6,"Pre-COVID"
"1139",2018-05-01,"Vancouver","BC",145.4,"Pre-COVID"
"1140",2018-06-01,"Vancouver","BC",147.4,"Pre-COVID"
"1141",2018-07-01,"Vancouver","BC",140.3,"Pre-COVID"
"1142",2018-08-01,"Vancouver","BC",137.6,"Pre-COVID"
"1143",2018-09-01,"Vancouver","BC",141.5,"Pre-COVID"
"1144",2018-10-01,"Vancouver","BC",145.6,"Pre-COVID"
"1145",2018-11-01,"Vancouver","BC",143,"Pre-COVID"
"1146",2018-12-01,"Vancouver","BC",132.2,"Pre-COVID"
"1147",2019-01-01,"Vancouver","BC",127.3,"Pre-COVID"
"1148",2019-02-01,"Vancouver","BC",130.9,"Pre-COVID"
"1149",2019-03-01,"Vancouver","BC",133.6,"Pre-COVID"
"1150",2019-04-01,"Vancouver","BC",139,"Pre-COVID"
"1151",2019-05-01,"Vancouver","BC",142.7,"Pre-COVID"
"1152",2019-06-01,"Vancouver","BC",136.2,"Pre-COVID"
"1153",2019-07-01,"Vancouver","BC",135.2,"Pre-COVID"
"1154",2019-08-01,"Vancouver","BC",133.4,"Pre-COVID"
"1155",2019-09-01,"Vancouver","BC",135.3,"Pre-COVID"
"1156",2019-10-01,"Vancouver","BC",142.5,"Pre-COVID"
"1157",2019-11-01,"Vancouver","BC",148.5,"Pre-COVID"
"1158",2019-12-01,"Vancouver","BC",138.6,"Pre-COVID"
"1159",2020-01-01,"Vancouver","BC",136,"Pre-COVID"
"1160",2020-02-01,"Vancouver","BC",131.4,"Pre-COVID"
"1161",2020-03-01,"Vancouver","BC",120.4,"COVID"
"1162",2020-04-01,"Vancouver","BC",106.4,"COVID"
"1163",2020-05-01,"Vancouver","BC",100.1,"COVID"
"1164",2020-06-01,"Vancouver","BC",106.8,"COVID"
"1165",2020-07-01,"Vancouver","BC",110.6,"COVID"
"1166",2020-08-01,"Vancouver","BC",110.7,"COVID"
"1167",2020-09-01,"Vancouver","BC",108.3,"COVID"
"1168",2020-10-01,"Vancouver","BC",109.3,"COVID"
"1169",2020-11-01,"Vancouver","BC",116.1,"COVID"
"1170",2020-12-01,"Vancouver","BC",117.8,"COVID"
"1171",2021-01-01,"Vancouver","BC",120.7,"COVID"
"1172",2021-02-01,"Vancouver","BC",128.4,"COVID"
"1173",2021-03-01,"Vancouver","BC",134.9,"COVID"
"1174",2021-04-01,"Vancouver","BC",137.1,"COVID"
"1175",2021-05-01,"Vancouver","BC",140.8,"COVID"
"1176",2021-06-01,"Vancouver","BC",145.8,"COVID"
"1177",2021-07-01,"Vancouver","BC",150,"COVID"
"1178",2021-08-01,"Vancouver","BC",152.9,"COVID"
"1179",2021-09-01,"Vancouver","BC",153,"COVID"
"1180",2021-10-01,"Vancouver","BC",161.2,"COVID"
"1181",2021-11-01,"Vancouver","BC",163.1,"COVID"
"1182",2021-12-01,"Vancouver","BC",162.1,"COVID"
"1183",2022-01-01,"Vancouver","BC",176.5,"COVID"
"1184",2022-02-01,"Vancouver","BC",181.2,"COVID"
"1185",2022-03-01,"Vancouver","BC",209.9,"COVID"
"1186",2022-04-01,"Vancouver","BC",211.9,"COVID"
"1187",2022-05-01,"Vancouver","BC",232.4,"COVID"
"1188",2022-06-01,"Vancouver","BC",250.1,"COVID"
"1189",2022-07-01,"Vancouver","BC",216.6,"COVID"
"1190",2022-08-01,"Vancouver","BC",201.5,"Post-COVID"
"1191",2022-09-01,"Vancouver","BC",210.6,"Post-COVID"
"1192",2022-10-01,"Vancouver","BC",233.3,"Post-COVID"
"1193",2022-11-01,"Vancouver","BC",227.8,"Post-COVID"
"1194",2022-12-01,"Vancouver","BC",196.5,"Post-COVID"
"1195",2023-01-01,"Vancouver","BC",197.8,"Post-COVID"
"1196",2023-02-01,"Vancouver","BC",194.8,"Post-COVID"
"1197",2023-03-01,"Vancouver","BC",188.2,"Post-COVID"
"1198",2023-04-01,"Vancouver","BC",184,"Post-COVID"
"1199",2023-05-01,"Vancouver","BC",178.9,"Post-COVID"
"1200",2023-06-01,"Vancouver","BC",177.9,"Post-COVID"
"1201",2023-07-01,"Vancouver","BC",183.7,"Post-COVID"
"1202",2023-08-01,"Vancouver","BC",209.1,"Post-COVID"
"1203",2023-09-01,"Vancouver","BC",222.9,"Post-COVID"
"1204",2023-10-01,"Vancouver","BC",211.7,"Post-COVID"
"1205",2023-11-01,"Vancouver","BC",198.9,"Post-COVID"
"1206",2023-12-01,"Vancouver","BC",183.2,"Post-COVID"
"1207",2024-01-01,"Vancouver","BC",180,"Post-COVID"
"1208",2024-02-01,"Vancouver","BC",185.1,"Post-COVID"
"1209",2024-03-01,"Vancouver","BC",184.9,"Post-COVID"
"1210",2024-04-01,"Vancouver","BC",190.2,"Post-COVID"
"1211",2024-05-01,"Vancouver","BC",184.9,"Post-COVID"
"1212",2024-06-01,"Vancouver","BC",185.8,"Post-COVID"
"1213",2024-07-01,"Vancouver","BC",188.1,"Post-COVID"
"1214",2024-08-01,"Vancouver","BC",182.1,"Post-COVID"
"1215",2024-09-01,"Vancouver","BC",179.2,"Post-COVID"
"1216",2024-10-01,"Vancouver","BC",185.4,"Post-COVID"
"1217",2024-11-01,"Vancouver","BC",186.8,"Post-COVID"
"1218",2024-12-01,"Vancouver","BC",181.9,"Post-COVID"
"1219",2017-10-01,"Victoria","BC",121.6,"Pre-COVID"
"1220",2017-11-01,"Victoria","BC",125.7,"Pre-COVID"
"1221",2017-12-01,"Victoria","BC",123.6,"Pre-COVID"
"1222",2018-01-01,"Victoria","BC",127.1,"Pre-COVID"
"1223",2018-02-01,"Victoria","BC",128.5,"Pre-COVID"
"1224",2018-03-01,"Victoria","BC",129.5,"Pre-COVID"
"1225",2018-04-01,"Victoria","BC",135.9,"Pre-COVID"
"1226",2018-05-01,"Victoria","BC",142.5,"Pre-COVID"
"1227",2018-06-01,"Victoria","BC",143.8,"Pre-COVID"
"1228",2018-07-01,"Victoria","BC",138.6,"Pre-COVID"
"1229",2018-08-01,"Victoria","BC",136.9,"Pre-COVID"
"1230",2018-09-01,"Victoria","BC",139.8,"Pre-COVID"
"1231",2018-10-01,"Victoria","BC",143.4,"Pre-COVID"
"1232",2018-11-01,"Victoria","BC",139.8,"Pre-COVID"
"1233",2018-12-01,"Victoria","BC",129.5,"Pre-COVID"
"1234",2019-01-01,"Victoria","BC",127.8,"Pre-COVID"
"1235",2019-02-01,"Victoria","BC",130.2,"Pre-COVID"
"1236",2019-03-01,"Victoria","BC",132.1,"Pre-COVID"
"1237",2019-04-01,"Victoria","BC",137.1,"Pre-COVID"
"1238",2019-05-01,"Victoria","BC",141.1,"Pre-COVID"
"1239",2019-06-01,"Victoria","BC",133.7,"Pre-COVID"
"1240",2019-07-01,"Victoria","BC",132.2,"Pre-COVID"
"1241",2019-08-01,"Victoria","BC",130,"Pre-COVID"
"1242",2019-09-01,"Victoria","BC",132.7,"Pre-COVID"
"1243",2019-10-01,"Victoria","BC",137.9,"Pre-COVID"
"1244",2019-11-01,"Victoria","BC",141.6,"Pre-COVID"
"1245",2019-12-01,"Victoria","BC",132,"Pre-COVID"
"1246",2020-01-01,"Victoria","BC",130.5,"Pre-COVID"
"1247",2020-02-01,"Victoria","BC",125.7,"Pre-COVID"
"1248",2020-03-01,"Victoria","BC",115.4,"COVID"
"1249",2020-04-01,"Victoria","BC",102.6,"COVID"
"1250",2020-05-01,"Victoria","BC",97.5,"COVID"
"1251",2020-06-01,"Victoria","BC",104.3,"COVID"
"1252",2020-07-01,"Victoria","BC",107.7,"COVID"
"1253",2020-08-01,"Victoria","BC",106.9,"COVID"
"1254",2020-09-01,"Victoria","BC",104.5,"COVID"
"1255",2020-10-01,"Victoria","BC",106.8,"COVID"
"1256",2020-11-01,"Victoria","BC",111.3,"COVID"
"1257",2020-12-01,"Victoria","BC",113.8,"COVID"
"1258",2021-01-01,"Victoria","BC",117.7,"COVID"
"1259",2021-02-01,"Victoria","BC",125,"COVID"
"1260",2021-03-01,"Victoria","BC",131.4,"COVID"
"1261",2021-04-01,"Victoria","BC",132.9,"COVID"
"1262",2021-05-01,"Victoria","BC",135.9,"COVID"
"1263",2021-06-01,"Victoria","BC",139.9,"COVID"
"1264",2021-07-01,"Victoria","BC",143.8,"COVID"
"1265",2021-08-01,"Victoria","BC",146.8,"COVID"
"1266",2021-09-01,"Victoria","BC",147.1,"COVID"
"1267",2021-10-01,"Victoria","BC",156.1,"COVID"
"1268",2021-11-01,"Victoria","BC",157.3,"COVID"
"1269",2021-12-01,"Victoria","BC",155.8,"COVID"
"1270",2022-01-01,"Victoria","BC",168.9,"COVID"
"1271",2022-02-01,"Victoria","BC",173.9,"COVID"
"1272",2022-03-01,"Victoria","BC",203.5,"COVID"
"1273",2022-04-01,"Victoria","BC",206.2,"COVID"
"1274",2022-05-01,"Victoria","BC",222.2,"COVID"
"1275",2022-06-01,"Victoria","BC",241.1,"COVID"
"1276",2022-07-01,"Victoria","BC",211.3,"COVID"
"1277",2022-08-01,"Victoria","BC",193.3,"Post-COVID"
"1278",2022-09-01,"Victoria","BC",201.4,"Post-COVID"
"1279",2022-10-01,"Victoria","BC",224.1,"Post-COVID"
"1280",2022-11-01,"Victoria","BC",220.4,"Post-COVID"
"1281",2022-12-01,"Victoria","BC",190.9,"Post-COVID"
"1282",2023-01-01,"Victoria","BC",192.2,"Post-COVID"
"1283",2023-02-01,"Victoria","BC",188,"Post-COVID"
"1284",2023-03-01,"Victoria","BC",183.6,"Post-COVID"
"1285",2023-04-01,"Victoria","BC",176.1,"Post-COVID"
"1286",2023-05-01,"Victoria","BC",171.1,"Post-COVID"
"1287",2023-06-01,"Victoria","BC",171.6,"Post-COVID"
"1288",2023-07-01,"Victoria","BC",178.6,"Post-COVID"
"1289",2023-08-01,"Victoria","BC",202.5,"Post-COVID"
